id_paper,id_site,title,authors,authors_full,year,nurse_species,exp_type,variable,umbrella,unidad,mean_island,mean_bs,sd_island,sd_bs,n_island,n_bs,rii,sd_rii,mean_island_nit,mean_bs_nit,sd_island_nit,sd_bs_nit,mean_island_p,mean_bs_p,sd_island_p,sd_bs_p,n_island_fi,n_bs_fi,case_id,id_es,orig_RII,orig_RIIV,RII,RIIV,nit.RII,nit.RIIV,p.RII,p.RIIV,lat,long,soil_n,soil_phosphorus,aridity_index
89,20,"
Shrub facilitation of tree establishment varies with ontogenetic stage across environmental gradients",Urza et al.,"Urza, A.K., Weisberg, P.J., Chambers, J.C., Sullivan, B.W.",2019,Artemisia tridentata,field,emergence,emergence,%,0.5162068993605246,0.5178545941537904,0.6408569444335889,1.125237042939984,5,5,NA,NA,15.4737,20.8421,10.3923,12.3067,NA,NA,NA,NA,12,12,59,54,-0.0028976728576456897,0.029004328502314825,-0.0015934205108693227,0.31415186256706473,-0.14782546439841612,0.017564205976474585,NA,NA,39.093611,-117.49388,3.9000000953674316,10.04465103149414,0.1573999971151352
89,20,"
Shrub facilitation of tree establishment varies with ontogenetic stage across environmental gradients",Urza et al.,"Urza, A.K., Weisberg, P.J., Chambers, J.C., Sullivan, B.W.",2019,Artemisia tridentata,field,emergence,emergence,%,0.4057673898931158,0.30086106834406234,1.0213620199090292,0.43372773386391256,5,5,NA,NA,15.4737,20.8421,10.3923,12.3067,NA,NA,NA,NA,12,12,60,55,0.27906709464507073,0.0969138312920302,0.14846036884894592,0.6057487623150694,-0.14782546439841612,0.017564205976474585,NA,NA,39.093611,-117.49388,3.9000000953674316,10.04465103149414,0.1573999971151352
140,27,The widely invasive tree P inus radiata facilitates regeneration of native woody species in a semi‐arid ecosystem.,Becerra & Montenegro,"Becerra, P. I., & Montenegro, G.",2013,Pinus radiata,field,cover,cover,%,0.5425637214150021,1.139190381760126,2.6026006748462125,1.2178725295537003,20,20,NA,NA,16.3,17,4.6,7,3.5,3.5,0.6,1,4,4,92,87,-0.5115426896299011,0.007869443714789462,-0.35476450404889825,0.0979792233871697,-0.021021021021021002,0.016088487808645593,0,0.006938775510204081,-33.28333,-71.45,2.799999952316284,41.307640075683594,0.33649998903274536
140,27,The widely invasive tree P inus radiata facilitates regeneration of native woody species in a semi‐arid ecosystem.,Becerra & Montenegro,"Becerra, P. I., & Montenegro, G.",2013,Pinus radiata,field,seedling_abundance,abundance,%,0.15146921595963908,0.04984030661910939,0.29703344643599583,0.05132311347559718,16,16,NA,NA,16.3,17,4.6,7,3.5,3.5,0.6,1,4,4,94,88,0.8034059405940592,0.1701891030407482,0.5048390559903811,0.30913185166056883,-0.021021021021021002,0.016088487808645593,0,0.006938775510204081,-33.28333,-71.45,2.799999952316284,41.307640075683594,0.33649998903274536
141,28,Can native shrubs facilitate the establishment of trees under arid bioclimate? A case study from Tunisia.,Noumi,"Noumi, Z.",2020,Retama raetam,field,survival_rate,survival,%,0.20474750448869708,0.35386314146557984,0.7403210382945339,1.1271103520874572,4,4,NA,NA,1.3246,0.4649,0.7895,0.1404,0.062,0.0212,0.0201,0.0061,4,4,96,89,-0.4878018560507502,0.3918284450582771,-0.2669401989683671,1.869640100984885,0.4804135233305393,0.1070620438779038,0.4903846153846154,0.03275924581910569,33.5,9.6333,0.6000000238418579,2.884969472885132,0.0617000013589859
142,29,Effect of a native tree on seedling establishment of two exotic invasive species in a semiarid ecosystem.,Becerra & Bustamante,"Becerra, P. I., & Bustamante, R. O.",2011,Lithraea caustica,field,cover,cover,%,1.0187808329210963,0.9966251944908262,0.567620502013962,0.8909479651478232,10,10,NA,NA,21,20.3,1.5,2.9,15.3,21.7,6.3,4.8,4,4,99,92,0.013986013986013986,0.002142934087819316,0.010993138915398217,0.027222680152642304,0.016949152542372864,0.0015322609587742307,-0.17297297297297293,0.010746322060911521,-33.5,-70.5,3.9000000953674316,42.78422927856445,0.36970001459121704
143,30,Grazing effects on shrub-induced resource islands and herbaceous vegetation heterogeneity in sagebrush-steppe communities,Davies et al.,"Davies, K. W., Copeland, S. M., & Bates, J. D.",2022,Artemisia tridentata,field,cover,cover,%,0.33457598396807053,0.2946733251784528,0.36203562224889607,0.20419239270163533,8,8,NA,NA,16.4865,27.027,6.88,10.7022,5.0556,3.2778,2.5142,0.7857,8,8,100,93,0.12217053295451005,0.008729467571535436,0.06341311497622358,0.05833816950768404,-0.24223516839601505,0.01346287161272084,0.21333429332565337,0.017438074563509407,43.4833,-119.7166,2.0999999046325684,8.534425735473633,0.18930000066757202
143,30,Grazing effects on shrub-induced resource islands and herbaceous vegetation heterogeneity in sagebrush-steppe communities,Davies et al.,"Davies, K. W., Copeland, S. M., & Bates, J. D.",2022,Artemisia tridentata,field,cover,cover,%,0.24473730389071618,0.1673391892793852,0.1661898528184975,0.04465064278304046,8,8,NA,NA,16.4865,27.027,6.88,10.7022,5.0556,3.2778,2.5142,0.7857,8,8,101,94,0.3582103363716282,0.0084132257184718,0.1878246293932174,0.0296539434646378,-0.24223516839601505,0.01346287161272084,0.21333429332565337,0.017438074563509407,43.4833,-119.7166,2.0999999046325684,8.534425735473633,0.18930000066757202
143,30,Grazing effects on shrub-induced resource islands and herbaceous vegetation heterogeneity in sagebrush-steppe communities,Davies et al.,"Davies, K. W., Copeland, S. M., & Bates, J. D.",2022,Artemisia tridentata,field,cover,cover,%,0.24746706317044775,0.18259769361581904,0.21539929542130107,0.1163906842056595,8,8,NA,NA,16.4865,27.027,6.88,10.7022,5.0556,3.2778,2.5142,0.7857,8,8,102,95,0.29069729921590143,0.011755143475952788,0.15083628344572172,0.04813140807207851,-0.24223516839601505,0.01346287161272084,0.21333429332565337,0.017438074563509407,43.4833,-119.7166,2.0999999046325684,8.534425735473633,0.18930000066757202
143,30,Grazing effects on shrub-induced resource islands and herbaceous vegetation heterogeneity in sagebrush-steppe communities,Davies et al.,"Davies, K. W., Copeland, S. M., & Bates, J. D.",2022,Artemisia tridentata,field,cover,cover,%,0.03759875031160167,0.05061805528531295,0.027235093926887367,0.050305071883462414,8,8,NA,NA,16.4865,27.027,6.88,10.7022,5.0556,3.2778,2.5142,0.7857,8,8,103,96,-0.288698716335263,0.07181905976192703,-0.1475830470806192,0.06218727235712858,-0.24223516839601505,0.01346287161272084,0.21333429332565337,0.017438074563509407,43.4833,-119.7166,2.0999999046325684,8.534425735473633,0.18930000066757202
143,30,Grazing effects on shrub-induced resource islands and herbaceous vegetation heterogeneity in sagebrush-steppe communities,Davies et al.,"Davies, K. W., Copeland, S. M., & Bates, J. D.",2022,Artemisia tridentata,field,cover,cover,%,0.05205234047541603,0.08725423303753667,0.02330216094679806,0.05402029948329994,8,8,NA,NA,16.4865,27.027,6.88,10.7022,5.0556,3.2778,2.5142,0.7857,8,8,104,97,-0.47441995922725944,0.026427737343181216,-0.2526936933011821,0.03144974822767848,-0.24223516839601505,0.01346287161272084,0.21333429332565337,0.017438074563509407,43.4833,-119.7166,2.0999999046325684,8.534425735473633,0.18930000066757202
148,32,Effect of the canopy of Retama sphaerocarpa on its understorey in a semiarid environment.,Moro et al.,"Moro, M. J., Pugnaire, F. I., Haase, P., & Puigdefábregas, J.",1997,Retama sphaerocarpa,glasshouse,germination_rate,emergence,%,1.3191508030687014,1.0266508628351458,0.22172901416252638,0.5646794717415065,10,10,NA,NA,1.7,0.9,0.4899,0.2449,NA,NA,NA,NA,6,6,117,110,0.12335329341317362,4.729588220101976e-4,0.12469082296471728,0.005569736480846224,0.30769230769230765,0.010827503369980042,NA,NA,37.1333,-2.3666,1.899999976158142,27.64459991455078,0.19200000166893005
94,33,"
Conspecific leaf litter and root competition inhibits shrub emergence in the Patagonian steppe",Campanella & Bisigato,"Campanella, M.V., Bisigato, A.J.",2019,Chuquiraga avellanedae,field,emergence,emergence,%,0.13381564772471605,0.36106464856843706,0.231150070498067,0.6227067627975649,4,4,NA,NA,0.09,0.08,0.04,0.04,NA,NA,NA,NA,4,4,118,111,-0.7503506311360448,0.21039927242562,-0.4591999369259695,0.8587746314252238,0.058823529411764684,0.027777445193424413,NA,NA,-43,-65,1.2000000476837158,6.028253555297852,0.09690000116825104
6,2,Patch dynamics in arid lands: localized effects of Acacia papyrocarpa on soils and vegetation of open woodlands of south Australia,Facelli & Brock,"José M. Facelli, Daniel J. Brock",2000,Acacia papyrocarpa,field,biomass,biomass,g/plant,0.1509,0.0456,0.0197,0.0101,10,10,NA,NA,1.4209,0.3821,0.1313,0.1075,477.668,258.8933,108.498,35.5731,8,8,14,14,0.5358778625954198,0.0024278499319378612,0.5358778625954198,0.0024278499319378612,0.576150859678314,0.0017266388376374602,0.29702171428230073,0.004706872056999058,-32.95,137.4,0.800000011920929,2,0.11330000311136246
8,2,Multiple effects of shrubs on annual plant communities in arid lands of South Australia,Facelli & Temby,"José M. Facelli, Amanda M. Temby",2002,Atriplex vesicaria,glasshouse,biomass,biomass,g/plant,47.8902,32.1829,12.0366,7.6829,10,10,NA,NA,0.1,0.065,0.0199,0.025,9.7426,8.364,1.1949,0.8885,10,10,15,15,0.19616200696613476,0.0038279237156679485,0.19616200696613476,0.0038279237156679485,0.21212121212121213,0.003562179942846109,0.07613798283498828,7.098626658572376e-4,-32.95,137.4,0.800000011920929,2,0.11330000311136246
8,2,Multiple effects of shrubs on annual plant communities in arid lands of South Australia,Facelli & Temby,"José M. Facelli, Amanda M. Temby",2002,Maireana sedifolia,glasshouse,biomass,biomass,g/plant,24.0732,32.1829,7.939,7.6829,10,10,NA,NA,0.0798,0.065,0.0301,0.025,4.7488,8.364,0.4596,0.8885,10,10,16,16,-0.144156811439115,0.0039003929388449934,-0.144156811439115,0.0039003929388449934,0.10220994475138118,0.00765224037290914,-0.2757000793118175,8.116204691272175e-4,-32.95,137.4,0.800000011920929,2,0.11330000311136246
31,5,"
Effects on soil, microclimate and vegetation of the native-invasive Retama monosperma (L.) in coastal dunes",Vallés et al.,"Vallés, S.M., Gallego Fernández, J.B., Dellafiore, C., Cambrollé, J.",2011,Retama monosperma,field,aboveground_biomass,biomass,g,41.5718,10.2506,18.2232,7.9727,4,4,NA,NA,0.3685,0.1079,0.2157,0.053900000000000003,6.073,2.1314,1.8686,0.7591,4,4,20,20,0.6043950106517646,0.08050109812608408,0.6043950106517646,0.08050109812608408,0.5470193115029387,0.12331249830534817,0.4804251377309737,0.028999574972607575,37.21,-7.18,3.4000000953674316,NA,0.28700000047683716
38,6,Recruiting mechanisms of Cylindropuntia leptocaulis (Cactaceae) in the Southern Chihuahuan Desert,Flores-Torres & Montaña,"Flores-Torres, A., Montaña, C.",2012,Larrea tridentata,field,total_biomass,biomass,g,0.7515,0.3404,0.2898,0.162,7,7,NA,NA,1.27,0.37,0.1212,0.0693,NA,NA,NA,NA,3,3,21,21,0.3764996794578258,0.020289599218847862,0.3764996794578258,0.020289599218847862,0.548780487804878,0.004488108589929402,NA,NA,26.6833,-103.75,1.100000023841858,2,0.1152999997138977
44,7,"
Interactions of the indigenous evergreen shrub Sabina vulgaris with coexisting species in the Mu Us sandland",Ning et al.,"Ning, L., Liu, C.-X., He, W.-M., Yu, F.-H.",2013,Juniperus sabina,field,individuals,abundance,number,3.1862,10.9189,3.8491,4.0755,40,40,NA,NA,0.0513,0.0244,0.0155,0.0052,0.0404,0.0364,0.0069,0.0035,40,40,22,22,-0.5482201473225997,0.005382799351432551,-0.5482201473225997,0.005382799351432551,0.3553500660501981,0.0019743951401636054,0.05208333333333329,2.7002001434196657e-4,39.493611,110.191389,1.600000023841858,3,0.2563999891281128
48,8,"
Shrubs promote nucleation in the Brazilian semi-arid region",Vieira et al.,"Vieira, I.R., de Araújo, F.S., Zandavalli, R.B.",2013,Combretum leprosum,field,seedling density,abundance,number,1.3027,0.4355,1.7299,1.4848,15,15,NA,NA,0.76,0.48,0.1039,0.052,NA,NA,NA,NA,3,3,24,24,0.4989069151996318,0.1605691255212548,0.4989069151996318,0.1605691255212548,0.22580645161290325,0.003867848168404761,NA,NA,-5.1175,-40.87222,1.2999999523162842,3.6990442276000977,0.4593000113964081
54,9,"
Do tree canopies enhance perennial grass restoration in california oak savannas?",Stahlheber & D’Antonio,"Stahlheber, K.A., D'Antonio, C.M.",2014,Quercus agrifolia,field,biomass,biomass,g,1.4837,5.6051,0.4821,1.2193,5,5,NA,NA,0.181,0.148,0.0045,0.0112,NA,NA,NA,NA,5,5,25,25,-0.5813960049655795,0.014959546534683784,-0.5813960049655795,0.014959546534683784,0.10030395136778117,2.3291326707251445e-4,NA,NA,34.68333,-120.03333,3.200000047683716,9.268250465393066,0.24529999494552612
54,9,"
Do tree canopies enhance perennial grass restoration in california oak savannas?",Stahlheber & D’Antonio,"Stahlheber, K.A., D'Antonio, C.M.",2014,Quercus agrifolia,field,biomass,biomass,g,1.3442,0.5453,0.1701,0.1418,5,5,NA,NA,0.181,0.148,0.0045,0.0112,NA,NA,NA,NA,5,5,26,26,0.42281026726647264,0.003656500608070777,0.42281026726647264,0.003656500608070777,0.10030395136778117,2.3291326707251445e-4,NA,NA,34.68333,-120.03333,3.200000047683716,9.268250465393066,0.24529999494552612
58,10,"Rodent mounds facilitate shrubs and shrubs inhibit seedlings in the Mojave Desert, USA",Walker et al.,"Walker, L.R., Vrooman, S.S., Thompson, D.B.",2015,Coleogyne ramosissima,field,seedling_density,abundance,number/m²,3.1262,0.8058,11.6998,4.1294,201,201,NA,NA,0.0808,0.0737,0.0106,0.0204,NA,NA,NA,NA,20,52,27,27,0.5901322482197354,0.1123000279557094,0.5901322482197354,0.1123000279557094,0.04595469255663427,5.626514770407271e-4,NA,NA,36.411699,-115.453951,0.5,2,0.05649999901652336
61,11,"
Regime shift by an exotic nitrogen-fixing shrub mediates plant facilitation in primary succession",Stinca et al.,"Stinca, A., Chirico, G.B., Incerti, G., Bonanomi, G.",2015,Genista aetnensis,field,biomass,biomass,g/m²,293.5,49.5,93.1128,30.6725,30,30,NA,NA,4.44,0.46,2.7512,0.1581,53.43,8.08,35.0697,3.3836,10,10,28,28,0.7113702623906706,0.007216650103691298,0.7113702623906706,0.007216650103691298,0.8122448979591838,0.1035383717277734,0.7372784913022273,0.09813049246575928,40.821389,0.240278,5.5,27.68886375427246,0.3905999958515167
67,13,"
The relative contribution of short-term versus long-term effects in shrub-understory species interactions under arid conditions",Noumi et al.,"Noumi, Z., Chaieb, M., Le Bagousse-Pinguet, Y., Michalet, R.",2016,Retama raetam,field,rii_biomass,rii_biomass,RII,NA,NA,NA,NA,10,10,0.1037,0.2965,NA,NA,NA,NA,0.0643,0.0217,0.0251,0.0064,5,5,30,29,0.1037,0.08791225,0.1037,0.2965,NA,NA,0.49534883720930234,0.03837687100389874,33.5,9.6333,0.6000000238418579,2.884969472885132,0.0617000013589859
67,13,"
The relative contribution of short-term versus long-term effects in shrub-understory species interactions under arid conditions",Noumi et al.,"Noumi, Z., Chaieb, M., Le Bagousse-Pinguet, Y., Michalet, R.",2016,Hammada scoparia,field,rii_biomass,rii_biomass,RII,NA,NA,NA,NA,10,10,0.1688,0.3479,NA,NA,NA,NA,0.0302,0.0217,0.0085,0.0064,5,5,31,30,0.1688,0.12103441,0.1688,0.3479,NA,NA,0.16377649325626206,0.009392282870520824,33.5,9.6333,0.6000000238418579,2.884969472885132,0.0617000013589859
67,13,"
The relative contribution of short-term versus long-term effects in shrub-understory species interactions under arid conditions",Noumi et al.,"Noumi, Z., Chaieb, M., Le Bagousse-Pinguet, Y., Michalet, R.",2016,Rhanterium suaveolens,field,rii_biomass,rii_biomass,RII,NA,NA,NA,NA,10,10,0.0625,0.2293,NA,NA,NA,NA,0.0576,0.0217,0.0149,0.0064,5,5,32,31,0.0625,0.05257849,0.0625,0.2293,NA,NA,0.45271122320302654,0.015291167363635607,33.5,9.6333,0.6000000238418579,2.884969472885132,0.0617000013589859
75,15,"
Precipitation timing and soil heterogeneity regulate the growth and seed production of the invasive grass red brome",Horn et al.,"Horn, K.J., Bishop, T.B.B., St. Clair, S.B.",2017,Larrea tridentata,field,shoot_biomass,biomass,g/m²,284.7682,132.4503,187.3131,112.3878,8,8,NA,NA,48.1194,3.8209,72.6104,1.3509,NA,NA,NA,NA,8,8,41,40,0.3650794487780384,0.050606394873410475,0.3650794487780384,0.050606394873410475,0.8528733950323737,0.8386701825017024,NA,NA,37.25,-114.01666,0.6000000238418579,2,0.09600000083446503
81,19,"
Disentangling above- and below-ground facilitation drivers in arid environments: the role of soil microorganisms, soil properties and microhabitat",Lozano et al.,"Lozano, Y.M., Armas, C., Hortal, S., Casanoves, F., Pugnaire, F.I.",2017,Retama sphaerocarpa,field,biomass,biomass,g,0.5186,0.1562,0.1504,0.1222,8,8,NA,NA,1.4,0.5,0.1732,0.1732,NA,NA,NA,NA,3,3,46,41,0.5370480142264374,0.015548575439907106,0.5370480142264374,0.015548575439907106,0.47368421052631576,0.006782852638229192,NA,NA,37.1333,-2.3666,1.899999976158142,27.64459991455078,0.19200000166893005
81,19,"
Disentangling above- and below-ground facilitation drivers in arid environments: the role of soil microorganisms, soil properties and microhabitat",Lozano et al.,"Lozano, Y.M., Armas, C., Hortal, S., Casanoves, F., Pugnaire, F.I.",2017,Retama sphaerocarpa,field,biomass,biomass,g,0.5119,0.5319,0.2068,0.3949,8,8,NA,NA,1.4,0.5,0.1732,0.1732,NA,NA,NA,NA,3,3,47,42,-0.019160758766047153,0.023304151774837314,-0.019160758766047153,0.023304151774837314,0.47368421052631576,0.006782852638229192,NA,NA,37.1333,-2.3666,1.899999976158142,27.64459991455078,0.19200000166893005
81,19,"
Disentangling above- and below-ground facilitation drivers in arid environments: the role of soil microorganisms, soil properties and microhabitat",Lozano et al.,"Lozano, Y.M., Armas, C., Hortal, S., Casanoves, F., Pugnaire, F.I.",2017,Retama sphaerocarpa,field,biomass,biomass,g,0.5385,0.3524,0.1786,0.1316,8,8,NA,NA,1.4,0.5,0.1732,0.1732,NA,NA,NA,NA,3,3,48,43,0.2088898866314962,0.009048578983441352,0.2088898866314962,0.009048578983441352,0.47368421052631576,0.006782852638229192,NA,NA,37.1333,-2.3666,1.899999976158142,27.64459991455078,0.19200000166893005
81,19,"
Disentangling above- and below-ground facilitation drivers in arid environments: the role of soil microorganisms, soil properties and microhabitat",Lozano et al.,"Lozano, Y.M., Armas, C., Hortal, S., Casanoves, F., Pugnaire, F.I.",2017,Retama sphaerocarpa,field,biomass,biomass,no dice,0.3197,0.1294,0.1303,0.1248,8,8,NA,NA,0.8,0.5,0.1732,0.1732,NA,NA,NA,NA,3,3,52,47,0.42373636161211314,0.024534566432287,0.42373636161211314,0.024534566432287,0.23076923076923078,0.012463818307015394,NA,NA,37.1333,-2.3666,1.899999976158142,27.64459991455078,0.19200000166893005
81,19,"
Disentangling above- and below-ground facilitation drivers in arid environments: the role of soil microorganisms, soil properties and microhabitat",Lozano et al.,"Lozano, Y.M., Armas, C., Hortal, S., Casanoves, F., Pugnaire, F.I.",2017,Retama sphaerocarpa,field,biomass,biomass,no dice,0.5625,0.5176,0.1499,0.4159,8,8,NA,NA,0.8,0.5,0.1732,0.1732,NA,NA,NA,NA,3,3,53,48,0.04157022497916865,0.019636676662457685,0.04157022497916865,0.019636676662457685,0.23076923076923078,0.012463818307015394,NA,NA,37.1333,-2.3666,1.899999976158142,27.64459991455078,0.19200000166893005
81,19,"
Disentangling above- and below-ground facilitation drivers in arid environments: the role of soil microorganisms, soil properties and microhabitat",Lozano et al.,"Lozano, Y.M., Armas, C., Hortal, S., Casanoves, F., Pugnaire, F.I.",2017,Retama sphaerocarpa,field,biomass,biomass,no dice,0.675,0.3529,0.193,0.2329,8,8,NA,NA,0.8,0.5,0.1732,0.1732,NA,NA,NA,NA,3,3,54,49,0.31335733047961867,0.010626895884227435,0.31335733047961867,0.010626895884227435,0.23076923076923078,0.012463818307015394,NA,NA,37.1333,-2.3666,1.899999976158142,27.64459991455078,0.19200000166893005
81,19,"
Disentangling above- and below-ground facilitation drivers in arid environments: the role of soil microorganisms, soil properties and microhabitat",Lozano et al.,"Lozano, Y.M., Armas, C., Hortal, S., Casanoves, F., Pugnaire, F.I.",2017,Retama sphaerocarpa,field,survival,survival,no dice,45.3846,64.3646,16.3178,17.5019,8,8,NA,NA,0.8,0.5,0.1732,0.1732,NA,NA,NA,NA,3,3,55,50,-0.17293975719185192,0.006263686726687079,-0.17293975719185192,0.006263686726687079,0.23076923076923078,0.012463818307015394,NA,NA,37.1333,-2.3666,1.899999976158142,27.64459991455078,0.19200000166893005
81,19,"
Disentangling above- and below-ground facilitation drivers in arid environments: the role of soil microorganisms, soil properties and microhabitat",Lozano et al.,"Lozano, Y.M., Armas, C., Hortal, S., Casanoves, F., Pugnaire, F.I.",2017,Retama sphaerocarpa,field,survival,survival,no dice,18.0769,77.1823,8.7029,21.2523,8,8,NA,NA,0.8,0.5,0.1732,0.1732,NA,NA,NA,NA,3,3,56,51,-0.6204692040243883,0.016487936060754695,-0.6204692040243883,0.016487936060754695,0.23076923076923078,0.012463818307015394,NA,NA,37.1333,-2.3666,1.899999976158142,27.64459991455078,0.19200000166893005
81,19,"
Disentangling above- and below-ground facilitation drivers in arid environments: the role of soil microorganisms, soil properties and microhabitat",Lozano et al.,"Lozano, Y.M., Armas, C., Hortal, S., Casanoves, F., Pugnaire, F.I.",2017,Retama sphaerocarpa,field,survival,survival,no dice,78.4615,59.0608,8.7029,24.3776,8,8,NA,NA,0.8,0.5,0.1732,0.1732,NA,NA,NA,NA,3,3,57,52,0.14107312050481996,0.0035495373321309536,0.14107312050481996,0.0035495373321309536,0.23076923076923078,0.012463818307015394,NA,NA,37.1333,-2.3666,1.899999976158142,27.64459991455078,0.19200000166893005
115,22,Non-native weed reaches community dominance under the canopy of dominant native tree,Estanga-Mollica et al.,"Estanga-Mollica, M.E., Schmidt, R.M., Cock, M.C., Hierro, J.L.",2021,Prosopis caldenia,field,density,abundance,plants/m²,137.6694,26.0163,90.8405,30.8515,10,10,NA,NA,45.0811,21.0811,28.2041,5.6408,NA,NA,NA,NA,10,10,64,59,0.6821188411693874,0.08750566331335101,0.6821188411693874,0.08750566331335101,0.3627448905870724,0.03404206968397092,NA,NA,-36.61833,-64.4,1.600000023841858,10.536787986755371,0.3831999897956848
116,23,"
The invasive cactus Opuntia stricta creates fertility islands in African savannas and benefits from those created by native trees",Novoa et al.,"Novoa, A., Foxcroft, L.C., Keet, J.-H., Pyšek, P., Le Roux, J.J.",2021,Vachellia nilotica,chamber,germination,emergence,no dice,0.107,0.273,0.024,0.058,4,4,NA,NA,24,8.33,6.4622,3.2423,21.33,4.33,3.9355,9.6822,5,5,65,60,-0.436842105263158,0.012340210902310448,-0.436842105263158,0.012340210902310448,0.48468914321064027,0.01814784419450078,0.6625097427903353,0.016246341845767183,-25.0049,31.5852,1.2999999523162842,4.815,0.36500000953674316
116,23,"
The invasive cactus Opuntia stricta creates fertility islands in African savannas and benefits from those created by native trees",Novoa et al.,"Novoa, A., Foxcroft, L.C., Keet, J.-H., Pyšek, P., Le Roux, J.J.",2021,Spirostachys africana,chamber,germination,emergence,no dice,0.222,0.178,0.16,0.044,4,4,NA,NA,17.33,8.33,3.9355,3.2423,13.67,2.03,5.9703,4.5392,5,5,66,61,0.11000000000000003,0.05168010249999999,0.11000000000000003,0.05168010249999999,0.35074045206547155,0.009929465090497497,0.7414012738853504,0.08882226614320703,-25.0049,31.5852,1.2999999523162842,4.815,0.36500000953674316
116,23,"
The invasive cactus Opuntia stricta creates fertility islands in African savannas and benefits from those created by native trees",Novoa et al.,"Novoa, A., Foxcroft, L.C., Keet, J.-H., Pyšek, P., Le Roux, J.J.",2021,Vachellia nilotica,chamber,germination,emergence,no dice,0.467,0.333,0.076,0.116,4,4,NA,NA,24,8.33,6.4622,3.2423,21.33,4.33,3.9355,9.6822,5,5,67,62,0.1675,0.0067182725781249975,0.1675,0.0067182725781249975,0.48468914321064027,0.01814784419450078,0.6625097427903353,0.016246341845767183,-25.0049,31.5852,1.2999999523162842,4.815,0.36500000953674316
116,23,"
The invasive cactus Opuntia stricta creates fertility islands in African savannas and benefits from those created by native trees",Novoa et al.,"Novoa, A., Foxcroft, L.C., Keet, J.-H., Pyšek, P., Le Roux, J.J.",2021,Spirostachys africana,chamber,germination,emergence,no dice,0.388,0.333,0.08,0.116,4,4,NA,NA,17.33,8.33,3.9355,3.2423,13.67,2.03,5.9703,4.5392,5,5,68,63,0.07628294036061024,0.009086931839209349,0.07628294036061024,0.009086931839209349,0.35074045206547155,0.009929465090497497,0.7414012738853504,0.08882226614320703,-25.0049,31.5852,1.2999999523162842,4.815,0.36500000953674316
131,24,"
Shrubs facilitate herbaceous communities in a desert by modifying soil properties",Xie et al.,"Xie, L., Han, L., Guo, H., ...Zhang, G., Ma, C.",2023,Caragana acanthophylla,field,abundance,abundance,plants/m²,143.2735,56.5022,48.4557,28.1356,15,15,NA,NA,18.8927,7.9338,5.3055,0.8842,5.5872,3.211,1.6167,0.3731,15,15,69,64,0.4343436163657542,0.008492095528533769,0.4343436163657542,0.008492095528533769,0.4085102417385794,0.005198467929480773,0.2700779704939647,0.003694995082526386,39,104.5,1.7000000476837158,4.664712905883789,0.0778999999165535
131,24,"
Shrubs facilitate herbaceous communities in a desert by modifying soil properties",Xie et al.,"Xie, L., Han, L., Guo, H., ...Zhang, G., Ma, C.",2023,Caragana acanthophylla,field,biomass,biomass,g,0.4335,0.2871,0.0451,0.0172,15,15,NA,NA,18.8927,7.9338,5.3055,0.8842,5.5872,3.211,1.6167,0.3731,15,15,70,65,0.20316402997502078,4.0214368578223015e-4,0.20316402997502078,4.0214368578223015e-4,0.4085102417385794,0.005198467929480773,0.2700779704939647,0.003694995082526386,39,104.5,1.7000000476837158,4.664712905883789,0.0778999999165535
133,25,Soil as a mediator in plant‐plant interactions in a semi‐arid community,Pugnaire et al.,"Pugnaire, F. I., Armas, C., & Valladares, F.",2004,Athrocaulon macrostachyum,field,density,abundance,plants/m²,1600,1356,742.3746,254.9117,5,5,NA,NA,0.208,0.04,0.0671,0.0134,133,40,6.7082,2.2361,5,5,71,66,0.08254397834912043,0.016034763708823414,0.08254397834912043,0.016034763708823414,0.6774193548387096,0.041256752147487724,0.5375722543352601,7.180653056961638e-4,37.0166,-2.4166,1.7999999523162842,25.898338317871094,0.17880000174045563
133,25,Soil as a mediator in plant‐plant interactions in a semi‐arid community,Pugnaire et al.,"Pugnaire, F. I., Armas, C., & Valladares, F.",2004,Athrocaulon macrostachyum,field,biomass,biomass,mg/m²,3.2,2,1.3416,0.6708,5,5,NA,NA,0.208,0.04,0.0671,0.0134,133,40,6.7082,2.2361,5,5,72,67,0.23076923076923078,0.022135484023668637,0.23076923076923078,0.022135484023668637,0.6774193548387096,0.041256752147487724,0.5375722543352601,7.180653056961638e-4,37.0166,-2.4166,1.7999999523162842,25.898338317871094,0.17880000174045563
133,25,Soil as a mediator in plant‐plant interactions in a semi‐arid community,Pugnaire et al.,"Pugnaire, F. I., Armas, C., & Valladares, F.",2004,Launaea arborescens,field,density,abundance,plants/m²,803,1356,297.397,254.9117,5,5,NA,NA,0.171,0.04,0.0022,0.0134,87,40,15.6525,2.2361,5,5,73,68,-0.2561371005094951,0.006499074654873538,-0.2561371005094951,0.006499074654873538,0.6208530805687204,1.730763267358519e-4,0.3700787401574803,0.005727309072470188,37.0166,-2.4166,1.7999999523162842,25.898338317871094,0.17880000174045563
